species	Streptococcus_salivarius	Clostridium_disporicum	Monoglobus_pectinilyticus	Eubacterium_siraeum	Gemmiger_formicilis	Faecalibacterium_prausnitzii	Ruthenibacterium_lactatiformans	Subdoligranulum_sp._4_3_54A2FAA	Anaerotruncus_colihominis	Massilioclostridium_coli	Neglecta_timonensis	Clostridium_leptum	Anaeromassilibacillus_sp._Marseille-P3371	Ruminococcus_bicirculans	Ruminococcus_callidus	Clostridium_phoceensis	Flavonifractor_plautii	Intestinimonas_butyriciproducens	Coprococcus_eutactus	Clostridium_sp._L2-50	Eubacterium_rectale	Roseburia_inulinivorans	Roseburia_faecis	Roseburia_hominis	Roseburia_intestinalis	Eubacterium_ramulus	Lachnospira_pectinoschiza	Eubacterium_eligens	Anaerostipes_caccae	Anaerostipes_hadrus	Clostridium_sp._SS2/1	Eubacterium_ventriosum	Coprococcus_comes	Sellimonas_intestinalis	Ruminococcus_lactaris	Ruminococcus_faecis	Ruminococcus_torques	Mordavella_sp._Marseille-P3756	Dorea_longicatena	Dorea_formicigenerans	Ruminococcus_gnavus	Blautia_massiliensis	Blautia_obeum	Blautia_sp._Marseille-P3087	Blautia_sp._SF-50	Blautia_sp._Marseille-P2398	Blautia_sp._KLE_1732	Blautia_wexlerae	Blautia_producta	Blautia_sp._Marseille-P3201T	Blautia_hydrogenotrophica	Fusicatenibacter_saccharivorans	Hungatella_hathewayi	Clostridium_symbiosum	Clostridium_citroniae	Clostridium_bolteae	Clostridium_clostridioforme	Bacteroides_pectinophilus	Eisenbergiella_massiliensis	Eubacterium_hallii	Butyrivibrio_crossotus	Intestinibacter_bartlettii	Romboutsia_timonensis	Finegoldia_magna	Alistipes_indistinctus	Alistipes_ihumii	Alistipes_obesi	Alistipes_shahii	Alistipes_finegoldii	Alistipes_putredinis	Odoribacter_splanchnicus	Butyricimonas_sp._Marseille-P4593	Parabacteroides_distasonis	Parabacteroides_merdae	Prevotellamassilia_timonensis	Paraprevotella_clara	Prevotella_corporis	Prevotella_copri	Prevotella_stercorea	Prevotella_sp._Marseille-P4119	Prevotella_lascolaii	Bacteroides_coprocola	Bacteroides_dorei	Bacteroides_vulgatus	Bacteroides_sp._4_3_47FAA	Bacteroides_massiliensis	Bacteroides_cellulosilyticus	Bacteroides_intestinalis	Bacteroides_xylanisolvens	Bacteroides_sp._3_1_13	Bacteroides_ovatus	Bacteroides_sp._HMSC073E02	Bacteroides_caccae	Bacteroides_finegoldii	Bacteroides_faecis	Bacteroides_thetaiotaomicron	Bacteroides_fragilis	Bacteroides_salyersiae	Bacteroides_eggerthii	Bacteroides_stercoris	Bacteroides_uniformis	Bacteroides_sp._D20	Barnesiella_intestinihominis	Bilophila_wadsworthia	Clostridium_glycyrrhizinilyticum	Escherichia_coli	Sutterella_wadsworthensis	Akkermansia_muciniphila	Collinsella_bouchesdurhonensis	Collinsella_aerofaciens	Collinsella_sp._4_8_47FAA	Collinsella_sp._TF06-26	Senegalimassilia_anaerobia	Gordonibacter_urolithinfaciens	Gordonibacter_pamelaeae	Eggerthella_lenta	Adlercreutzia_equolifaciens	Bifidobacterium_bifidum	Bifidobacterium_catenulatum	Bifidobacterium_pseudocatenulatum	Bifidobacterium_kashiwanohense	Bifidobacterium_adolescentis	Bifidobacterium_breve	Bifidobacterium_longum	Bifidobacterium_animalis	Lactococcus_lactis	Megasphaera_massiliensis	Dialister_invisus	Phascolarctobacterium_succinatutens	Turicibacter_sanguinis	bacterium_LF-3	Coprobacillus_sp._8_1_38FAA	Coprobacillus_sp._29_1	Massiliomicrobiota_timonensis	Catenibacterium_mitsuokai	Clostridium_spiroforme	Eubacterium_sp._3_1_31	Faecalitalea_cylindroides	Holdemanella_biformis	Streptococcus_thermophilus	Lactobacillus_ruminis
Escherichia_coli	0.3184100000000001	0.24634000000000003	0.26301	0.40581	0.48934999999999995	0.5305200000000001	0.44126	0.43483999999999995	0.42785999999999996	0.39208	0.43409999999999993	0.44803999999999994	0.40157	0.38682	0.40768	0.35658	0.34650000000000003	0.32412	0.34823	0.35068	0.33123	0.37366	0.36411	0.35247	0.35247	0.36744	0.35506	0.35518	0.35714999999999997	0.35364999999999996	0.35094	0.32665000000000005	0.35524	0.34532000000000007	0.36537	0.36404	0.36302	0.37546999999999997	0.37461	0.37705999999999995	0.31661	0.36103	0.36421	0.37263	0.37104	0.36944	0.36959	0.37059	0.33097000000000004	0.33857	0.32071000000000005	0.31958000000000003	0.34467000000000003	0.34996	0.33708000000000005	0.33488	0.32868	0.34926999999999997	0.31957	0.34412000000000004	0.33658000000000005	0.29972	0.32163	0.25214000000000003	0.18733	0.18934	0.17387000000000002	0.18077000000000001	0.18077000000000001	0.16311	0.20064	0.22078000000000003	0.21709000000000006	0.22496000000000005	0.40637	0.27881999999999996	0.30194	0.30754	0.35408999999999996	0.34823	0.31045999999999996	0.2717	0.2933	0.29536999999999997	0.29566	0.29256	0.2737	0.26141	0.27558	0.27460999999999997	0.30734999999999996	0.30395	0.26900999999999997	0.28006	0.26941	0.26941	0.25702	0.28198999999999996	0.25073000000000006	0.2743	0.25440000000000007	0.25402	0.19826000000000002	0.05066	0.24431000000000003	0.0	0.038669999999999996	0.08103	0.18562999999999996	0.19587	0.19641999999999998	0.19641999999999998	0.21703	0.21726999999999996	0.21141	0.18817	0.17251	0.14139	0.16224	0.16104999999999997	0.15474	0.14906000000000003	0.14211	0.14211	0.13179999999999997	0.33751	0.26485	0.29774999999999996	0.27932999999999997	0.29596	0.37191	0.37007	0.40157000000000004	0.41424	0.41583000000000003	0.32632000000000005	0.4006700000000001	0.4246200000000001	0.42097000000000007	0.24535999999999997	0.24533999999999997
Sutterella_wadsworthensis	0.3560000000000001	0.28393	0.30060000000000003	0.4434	0.5269400000000001	0.5681100000000001	0.47885	0.47242999999999996	0.46545	0.42967	0.47168999999999994	0.48562999999999995	0.43916	0.42440999999999995	0.44527	0.39416999999999996	0.38409	0.36171	0.38581999999999994	0.38826999999999995	0.36882	0.41124999999999995	0.40169999999999995	0.39005999999999996	0.39005999999999996	0.40502999999999995	0.39264999999999994	0.39276999999999995	0.3947399999999999	0.3912399999999999	0.38852999999999993	0.36423999999999995	0.39282999999999996	0.38291	0.40295999999999993	0.40162999999999993	0.40060999999999997	0.4130599999999999	0.41219999999999996	0.4146499999999999	0.35419999999999996	0.39862	0.40179999999999993	0.41022	0.40862999999999994	0.40702999999999995	0.40717999999999993	0.40817999999999993	0.36855999999999994	0.37615999999999994	0.35829999999999995	0.35717	0.38225999999999993	0.38754999999999995	0.37466999999999995	0.37246999999999997	0.36627	0.3868599999999999	0.35716	0.38170999999999994	0.37417	0.33731	0.35922	0.28973000000000004	0.22492	0.22693000000000002	0.21146000000000004	0.21836000000000005	0.21836000000000005	0.20070000000000002	0.23823	0.25837000000000004	0.25468	0.26254999999999995	0.44396	0.31640999999999997	0.33952999999999994	0.34513	0.39168	0.38582	0.34804999999999997	0.30928999999999995	0.33088999999999996	0.33296	0.33325	0.33014999999999994	0.31128999999999996	0.299	0.31316999999999995	0.3122	0.34493999999999997	0.34154	0.3066	0.31765	0.307	0.307	0.29461	0.31958	0.28831999999999997	0.31188999999999995	0.29198999999999997	0.29161	0.23585	0.08825	0.2819	0.038669999999999996	0.0	0.11861999999999999	0.22321999999999997	0.23345999999999995	0.23400999999999994	0.23400999999999994	0.25461999999999996	0.25486	0.249	0.22575999999999996	0.2101	0.17897999999999997	0.19983	0.19863999999999998	0.19233	0.18664999999999998	0.17969999999999997	0.17969999999999997	0.16938999999999999	0.3751	0.30244	0.33533999999999997	0.31692	0.33355	0.4095	0.40766	0.43916	0.45183	0.45342	0.36391	0.43826	0.46221	0.4585600000000001	0.28295	0.28292999999999996
Akkermansia_muciniphila	0.23972	0.16765	0.18432	0.32712	0.41065999999999997	0.45183	0.36257	0.35614999999999997	0.34917	0.31339	0.35540999999999995	0.36934999999999996	0.32288	0.30813	0.32899	0.27789	0.26781000000000005	0.24543000000000004	0.26954	0.27199	0.25254000000000004	0.29497	0.28542	0.27378	0.27378	0.28875	0.27637	0.27649	0.27846	0.27496	0.27225	0.24796000000000004	0.27655	0.26663000000000003	0.28668	0.28535	0.28433	0.29678	0.29592	0.29836999999999997	0.23792000000000002	0.28234000000000004	0.28552	0.29394000000000003	0.29235	0.29075	0.2909	0.2919	0.25228	0.25988	0.24202000000000004	0.24089000000000005	0.26598	0.27127	0.25839	0.25619000000000003	0.24999000000000005	0.27058	0.24088000000000004	0.26543	0.25789000000000006	0.22103000000000003	0.24294000000000004	0.17345000000000002	0.10863999999999999	0.11065	0.09518000000000001	0.10208	0.10208	0.08442	0.12195	0.14209000000000002	0.13840000000000002	0.14627	0.32768	0.20013	0.22325	0.22885000000000003	0.2754	0.26954	0.23177	0.19301000000000001	0.21461000000000002	0.21668	0.21697000000000002	0.21387	0.19501000000000002	0.18272000000000002	0.19689	0.19592	0.22866	0.22526000000000002	0.19032000000000002	0.20137000000000002	0.19072000000000003	0.19072000000000003	0.17833000000000002	0.2033	0.17204000000000003	0.19561	0.17571000000000003	0.17533	0.11957000000000001	0.03199	0.26506	0.08103	0.11861999999999999	0.0	0.10694	0.11717999999999999	0.11772999999999999	0.11772999999999999	0.13834000000000002	0.13857999999999998	0.13272	0.10948000000000001	0.09382	0.0627	0.08355	0.08236	0.07605	0.07036999999999999	0.06342	0.06342	0.05311	0.25882	0.18616	0.21906	0.20063999999999999	0.21727	0.29322000000000004	0.29138000000000003	0.32288000000000006	0.33555	0.33714	0.24762999999999996	0.32198000000000004	0.34593	0.34228000000000003	0.16666999999999996	0.16664999999999996
Collinsella_bouchesdurhonensis	0.29572	0.22365	0.24032	0.38312	0.46666	0.5078300000000001	0.41857000000000005	0.41215	0.40517000000000003	0.36939000000000005	0.41141	0.42535	0.37888000000000005	0.36413	0.38499000000000005	0.33389	0.32381	0.30143	0.32554	0.32799	0.30854	0.35097	0.34142	0.32978	0.32978	0.34475	0.33237	0.33249	0.33446	0.33096	0.32825	0.30396	0.33255	0.32263000000000003	0.34268	0.34135	0.34033	0.35278	0.35192	0.35436999999999996	0.29391999999999996	0.33834000000000003	0.34152	0.34994000000000003	0.34835	0.34675	0.3469	0.3479	0.30828	0.31587999999999994	0.29802	0.29689	0.32198	0.32727	0.31439	0.31218999999999997	0.30599	0.32658	0.29688	0.32143	0.31389	0.27703	0.29894	0.22945000000000002	0.19229999999999997	0.19430999999999998	0.17884	0.18574000000000002	0.18574000000000002	0.16808	0.20560999999999996	0.22575	0.22206000000000004	0.22993000000000002	0.4113400000000001	0.28379000000000004	0.30691	0.31251000000000007	0.35906000000000005	0.35320000000000007	0.31543000000000004	0.27667	0.29827000000000004	0.30034000000000005	0.30063000000000006	0.29753	0.27867000000000003	0.26638	0.28055	0.27958000000000005	0.31232000000000004	0.30892000000000003	0.27398000000000006	0.28503000000000006	0.27438000000000007	0.27438000000000007	0.26199	0.28696000000000005	0.25570000000000004	0.27927	0.25937000000000004	0.25899	0.20322999999999997	0.13659	0.36966000000000004	0.18562999999999996	0.22321999999999997	0.10694	0.0	0.04834	0.04889	0.04889	0.09708	0.09732	0.09146000000000001	0.06822	0.052559999999999996	0.07316	0.09401	0.09282	0.08651	0.08083000000000001	0.07388	0.07388	0.06357	0.31482	0.24216	0.27505999999999997	0.25664	0.27327	0.34922000000000003	0.34738	0.37888000000000005	0.39155	0.39314000000000004	0.30363	0.3779800000000001	0.40193	0.3982800000000001	0.22266999999999998	0.22265
Collinsella_aerofaciens	0.30596	0.23389000000000001	0.25056	0.39336000000000004	0.4769	0.5180700000000001	0.42881	0.42239	0.41541	0.37963	0.42164999999999997	0.43559	0.38912	0.37437000000000004	0.39523	0.34413	0.33404999999999996	0.31166999999999995	0.33577999999999997	0.33823	0.31877999999999995	0.36121000000000003	0.35166000000000003	0.34002	0.34002	0.35499	0.34260999999999997	0.34273	0.34469999999999995	0.34119999999999995	0.33848999999999996	0.3142	0.34279	0.33287	0.35292	0.35159	0.35057000000000005	0.36302	0.36216000000000004	0.36461	0.30415999999999993	0.34858000000000006	0.35176	0.36018000000000006	0.35859	0.35699000000000003	0.35714	0.35814	0.31851999999999997	0.3261199999999999	0.30826	0.30712999999999996	0.33221999999999996	0.33751	0.32463	0.32242999999999994	0.31622999999999996	0.33681999999999995	0.30711999999999995	0.33166999999999996	0.32413	0.28726999999999997	0.30917999999999995	0.23969000000000004	0.20253999999999994	0.20454999999999995	0.18907999999999997	0.19598	0.19598	0.17831999999999998	0.21585	0.23598999999999998	0.2323	0.24017	0.42158000000000007	0.29403	0.31715000000000004	0.32275000000000004	0.3693	0.36344000000000004	0.32567	0.28691000000000005	0.30851000000000006	0.31058	0.31087000000000004	0.30777000000000004	0.28891000000000006	0.27662000000000003	0.29079000000000005	0.28982	0.32256	0.31916000000000005	0.28422000000000003	0.29527000000000003	0.28462000000000004	0.28462000000000004	0.27222999999999997	0.2972	0.26594	0.28951000000000005	0.26961	0.26922999999999997	0.21347	0.14683000000000002	0.3799	0.19587	0.23345999999999995	0.11717999999999999	0.04834	0.0	0.00165	0.00165	0.10732	0.10756	0.10170000000000001	0.07846	0.0628	0.0834	0.10425	0.10306	0.09675	0.09107000000000001	0.08412	0.08412	0.07381	0.32506	0.25239999999999996	0.2853	0.26688	0.28351000000000004	0.35946000000000006	0.35762000000000005	0.38912	0.40179000000000004	0.40338	0.31387000000000004	0.38822	0.41217000000000004	0.4085200000000001	0.23290999999999998	0.23288999999999999
Collinsella_sp._4_8_47FAA	0.30651000000000006	0.23444	0.25111	0.39391000000000004	0.47745	0.5186200000000001	0.42936	0.42294	0.41596	0.38018	0.42219999999999996	0.43613999999999997	0.38967	0.37492000000000003	0.39578	0.34468	0.33459999999999995	0.31221999999999994	0.33632999999999996	0.33877999999999997	0.31932999999999995	0.36176	0.35221	0.34057	0.34057	0.35554	0.34315999999999997	0.34328	0.34524999999999995	0.34174999999999994	0.33903999999999995	0.31475	0.34334	0.33342	0.35347	0.35214	0.35112000000000004	0.36357	0.36271000000000003	0.36516	0.3047099999999999	0.34913000000000005	0.35231	0.36073000000000005	0.35914	0.35754	0.35769	0.35869	0.31906999999999996	0.3266699999999999	0.30881	0.30767999999999995	0.33276999999999995	0.33805999999999997	0.32517999999999997	0.32297999999999993	0.31677999999999995	0.33736999999999995	0.30766999999999994	0.33221999999999996	0.32467999999999997	0.28781999999999996	0.30972999999999995	0.24024000000000004	0.20308999999999994	0.20509999999999995	0.18962999999999997	0.19652999999999998	0.19652999999999998	0.17886999999999997	0.21639999999999998	0.23653999999999997	0.23285	0.24072	0.42213000000000006	0.29458	0.31770000000000004	0.32330000000000003	0.36985	0.36399000000000004	0.32622	0.28746000000000005	0.30906000000000006	0.31113	0.31142000000000003	0.30832000000000004	0.28946000000000005	0.27717	0.29134000000000004	0.29037	0.32311	0.31971000000000005	0.28477	0.29582	0.28517000000000003	0.28517000000000003	0.27278	0.29775	0.26649	0.29006000000000004	0.27016	0.26977999999999996	0.21402	0.14738	0.38045	0.19641999999999998	0.23400999999999994	0.11772999999999999	0.04889	0.00165	0.0	0.0011	0.10787	0.10811000000000001	0.10225000000000001	0.07901000000000001	0.06335	0.08395	0.10479999999999999	0.10361	0.0973	0.09162000000000001	0.08467	0.08467	0.07436	0.32560999999999996	0.25295	0.28585	0.26742999999999995	0.28406000000000003	0.36001000000000005	0.35817000000000004	0.38967	0.40234000000000003	0.40393	0.31442000000000003	0.38877000000000006	0.4127200000000001	0.40907000000000004	0.23345999999999997	0.23343999999999998
Collinsella_sp._TF06-26	0.30651000000000006	0.23444	0.25111	0.39391000000000004	0.47745	0.5186200000000001	0.42936	0.42294	0.41596	0.38018	0.42219999999999996	0.43613999999999997	0.38967	0.37492000000000003	0.39578	0.34468	0.33459999999999995	0.31221999999999994	0.33632999999999996	0.33877999999999997	0.31932999999999995	0.36176	0.35221	0.34057	0.34057	0.35554	0.34315999999999997	0.34328	0.34524999999999995	0.34174999999999994	0.33903999999999995	0.31475	0.34334	0.33342	0.35347	0.35214	0.35112000000000004	0.36357	0.36271000000000003	0.36516	0.3047099999999999	0.34913000000000005	0.35231	0.36073000000000005	0.35914	0.35754	0.35769	0.35869	0.31906999999999996	0.3266699999999999	0.30881	0.30767999999999995	0.33276999999999995	0.33805999999999997	0.32517999999999997	0.32297999999999993	0.31677999999999995	0.33736999999999995	0.30766999999999994	0.33221999999999996	0.32467999999999997	0.28781999999999996	0.30972999999999995	0.24024000000000004	0.20308999999999994	0.20509999999999995	0.18962999999999997	0.19652999999999998	0.19652999999999998	0.17886999999999997	0.21639999999999998	0.23653999999999997	0.23285	0.24072	0.42213000000000006	0.29458	0.31770000000000004	0.32330000000000003	0.36985	0.36399000000000004	0.32622	0.28746000000000005	0.30906000000000006	0.31113	0.31142000000000003	0.30832000000000004	0.28946000000000005	0.27717	0.29134000000000004	0.29037	0.32311	0.31971000000000005	0.28477	0.29582	0.28517000000000003	0.28517000000000003	0.27278	0.29775	0.26649	0.29006000000000004	0.27016	0.26977999999999996	0.21402	0.14738	0.38045	0.19641999999999998	0.23400999999999994	0.11772999999999999	0.04889	0.00165	0.0011	0.0	0.10787	0.10811000000000001	0.10225000000000001	0.07901000000000001	0.06335	0.08395	0.10479999999999999	0.10361	0.0973	0.09162000000000001	0.08467	0.08467	0.07436	0.32560999999999996	0.25295	0.28585	0.26742999999999995	0.28406000000000003	0.36001000000000005	0.35817000000000004	0.38967	0.40234000000000003	0.40393	0.31442000000000003	0.38877000000000006	0.4127200000000001	0.40907000000000004	0.23345999999999997	0.23343999999999998
Senegalimassilia_anaerobia	0.32711999999999997	0.25505	0.27171999999999996	0.41452000000000006	0.49806	0.5392300000000001	0.44997000000000004	0.44355	0.43657	0.40079000000000004	0.44281	0.45675	0.41028000000000003	0.39553000000000005	0.41639000000000004	0.36529	0.35521	0.33282999999999996	0.35694	0.35939	0.33993999999999996	0.38237000000000004	0.37282	0.36118	0.36118	0.37615	0.36377	0.36389	0.36585999999999996	0.36235999999999996	0.35964999999999997	0.33536	0.36395	0.35403	0.37407999999999997	0.37274999999999997	0.37173	0.38418	0.38332000000000005	0.38577	0.32531999999999994	0.36974	0.37292	0.38134000000000007	0.37975000000000003	0.37815	0.37829999999999997	0.3793	0.33968	0.34728	0.32942	0.32828999999999997	0.35337999999999997	0.35867	0.34579	0.34358999999999995	0.33738999999999997	0.35797999999999996	0.32827999999999996	0.35283	0.34529	0.30843	0.33033999999999997	0.26084999999999997	0.22369999999999995	0.22570999999999997	0.21023999999999998	0.21714	0.21714	0.19948	0.23701	0.25715	0.25346	0.26133	0.4427400000000001	0.31519	0.33831000000000006	0.34391000000000005	0.39046000000000003	0.38460000000000005	0.34683	0.30807000000000007	0.3296700000000001	0.33174000000000003	0.33203000000000005	0.32893000000000006	0.31007000000000007	0.29778000000000004	0.31195000000000006	0.31098000000000003	0.34372	0.34032000000000007	0.30538000000000004	0.31643000000000004	0.30578000000000005	0.30578000000000005	0.29339000000000004	0.31836000000000003	0.2871	0.31067000000000006	0.29077000000000003	0.29039000000000004	0.23463	0.16798999999999997	0.40106	0.21703	0.25461999999999996	0.13834000000000002	0.09708	0.10732	0.10787	0.10787	0.0	0.11368000000000002	0.10782000000000001	0.08458	0.06892	0.10456000000000001	0.12541000000000002	0.12422000000000001	0.11791000000000001	0.11223000000000002	0.10528000000000001	0.10528000000000001	0.09497000000000001	0.34621999999999997	0.27356	0.30646	0.28803999999999996	0.30467000000000005	0.38062000000000007	0.37878000000000006	0.41028000000000003	0.42295000000000005	0.42454000000000003	0.33503000000000005	0.4093800000000001	0.4333300000000001	0.42968000000000006	0.25407	0.25405
Gordonibacter_urolithinfaciens	0.32736	0.25528999999999996	0.27196	0.41476	0.4983	0.5394700000000001	0.45021000000000005	0.44379	0.43681000000000003	0.40103000000000005	0.44305	0.45699	0.41052000000000005	0.39577	0.41663000000000006	0.36553	0.35545000000000004	0.33307	0.35718	0.35963	0.34018	0.38261	0.37306	0.36142	0.36142	0.37639	0.36401	0.36413	0.3661	0.3626	0.35989	0.3356	0.36419	0.35427000000000003	0.37432	0.37299	0.37197	0.38442	0.38356	0.38600999999999996	0.32555999999999996	0.36998000000000003	0.37316	0.38158000000000003	0.37999	0.37839	0.37854	0.37954	0.33992	0.34752	0.32966	0.32853	0.35362	0.35891	0.34603	0.34382999999999997	0.33763	0.35822	0.32852	0.35307	0.34553	0.30867	0.33058	0.26109	0.22393999999999997	0.22594999999999998	0.21048	0.21738000000000002	0.21738000000000002	0.19972	0.23725000000000002	0.25739	0.25370000000000004	0.26157	0.4429800000000001	0.31543000000000004	0.33855	0.34415000000000007	0.39070000000000005	0.38484000000000007	0.34707000000000005	0.30831000000000003	0.32991000000000004	0.33198000000000005	0.33227000000000007	0.32917	0.31031000000000003	0.29802000000000006	0.31219	0.31122000000000005	0.34396000000000004	0.34056000000000003	0.30562000000000006	0.31667000000000006	0.30602000000000007	0.30602000000000007	0.29363000000000006	0.31860000000000005	0.28734000000000004	0.31091	0.29101000000000005	0.29063000000000005	0.23487000000000002	0.16823	0.40130000000000005	0.21726999999999996	0.25486	0.13857999999999998	0.09732	0.10756	0.10811000000000001	0.10811000000000001	0.11368000000000002	0.0	0.00696	0.03474000000000001	0.045840000000000006	0.1048	0.12565	0.12446	0.11815	0.11247000000000001	0.10552	0.10552	0.09521	0.34646	0.2738	0.3067	0.28828	0.30491	0.38086000000000003	0.37902	0.41052000000000005	0.42319	0.42478000000000005	0.33527000000000007	0.4096200000000001	0.4335700000000001	0.4299200000000001	0.25431	0.25429
Gordonibacter_pamelaeae	0.3215	0.24943	0.2661	0.40890000000000004	0.49244	0.5336100000000001	0.44435	0.43793	0.43095	0.39517	0.43718999999999997	0.45113	0.40466	0.38991000000000003	0.41077	0.35967000000000005	0.34959	0.32721	0.35132	0.35377000000000003	0.33432	0.37675000000000003	0.3672	0.35556000000000004	0.35556000000000004	0.37053	0.35815	0.35827000000000003	0.36024	0.35674	0.35403	0.32974	0.35833000000000004	0.34841000000000005	0.36846	0.36713	0.36611000000000005	0.37856	0.37770000000000004	0.38015	0.3197	0.36412000000000005	0.3673	0.37572000000000005	0.37413	0.37253000000000003	0.37268	0.37368	0.33405999999999997	0.34165999999999996	0.3238	0.32267	0.34776	0.35305000000000003	0.34017	0.33797	0.33177	0.35236	0.32266	0.34721	0.33967	0.30280999999999997	0.32472	0.25523	0.21808	0.22009	0.20461999999999997	0.21151999999999999	0.21151999999999999	0.19385999999999998	0.23138999999999998	0.25153000000000003	0.24784	0.25571	0.43712000000000006	0.30957	0.33269000000000004	0.33829000000000004	0.38484	0.37898000000000004	0.34121	0.30245000000000005	0.32405000000000006	0.32612	0.32641000000000003	0.32331000000000004	0.30445000000000005	0.29216000000000003	0.30633000000000005	0.30536	0.3381	0.33470000000000005	0.29976	0.31081000000000003	0.30016000000000004	0.30016000000000004	0.28777	0.31274	0.28148000000000006	0.30505000000000004	0.28515000000000007	0.28477	0.22901	0.16237000000000001	0.39544	0.21141	0.249	0.13272	0.09146000000000001	0.10170000000000001	0.10225000000000001	0.10225000000000001	0.10782000000000001	0.00696	0.0	0.02888	0.03998	0.09894	0.11979	0.1186	0.11229	0.10661000000000001	0.09966	0.09966	0.08935	0.3406	0.26793999999999996	0.30084	0.28242	0.29905000000000004	0.37500000000000006	0.37316000000000005	0.40466	0.41733000000000003	0.41892	0.32941000000000004	0.40376	0.42771000000000003	0.4240600000000001	0.24844999999999998	0.24842999999999998
Eggerthella_lenta	0.29825999999999997	0.22619000000000003	0.24286000000000005	0.38566	0.4692	0.5103700000000001	0.42111000000000004	0.41469	0.40771	0.37193000000000004	0.41395	0.42789	0.38142000000000004	0.36667	0.38753000000000004	0.33643	0.32635	0.30396999999999996	0.32808	0.33053	0.31107999999999997	0.35351	0.34396	0.33232	0.33232	0.34729	0.33491	0.33503	0.33699999999999997	0.33349999999999996	0.33079	0.3065	0.33509	0.32517	0.34521999999999997	0.34389	0.34287	0.35531999999999997	0.35446	0.35690999999999995	0.29645999999999995	0.34088	0.34406	0.35248	0.35089	0.34929	0.34944	0.35044	0.31082	0.3184199999999999	0.30056	0.29943	0.32452	0.32981	0.31693	0.31472999999999995	0.30852999999999997	0.32911999999999997	0.29941999999999996	0.32397	0.31643	0.27957	0.30147999999999997	0.23199000000000006	0.19483999999999996	0.19684999999999997	0.18137999999999999	0.18828	0.18828	0.17062	0.20815	0.22829	0.22460000000000002	0.23247	0.4138800000000001	0.28633000000000003	0.30945	0.31505000000000005	0.36160000000000003	0.35574000000000006	0.31797000000000003	0.27921	0.30081	0.30288000000000004	0.30317000000000005	0.30007	0.28121	0.26892	0.28309	0.28212000000000004	0.31486000000000003	0.31146	0.27652000000000004	0.28757000000000005	0.27692000000000005	0.27692000000000005	0.26453	0.28950000000000004	0.25824	0.28181	0.26191000000000003	0.26153	0.20577	0.13913000000000003	0.37220000000000003	0.18817	0.22575999999999996	0.10948000000000001	0.06822	0.07846	0.07901000000000001	0.07901000000000001	0.08458	0.03474000000000001	0.02888	0.0	0.016739999999999998	0.0757	0.09655	0.09536	0.08905	0.08337	0.07642	0.07642	0.06611	0.31736	0.2447	0.2776	0.25917999999999997	0.27581000000000006	0.3517600000000001	0.34992000000000006	0.38142000000000004	0.39409000000000005	0.39568000000000003	0.30617000000000005	0.3805200000000001	0.4044700000000001	0.40082000000000007	0.22521	0.22519
Adlercreutzia_equolifaciens	0.28259999999999996	0.21053000000000002	0.22720000000000004	0.37000000000000005	0.45354	0.49471000000000004	0.40545000000000003	0.39903	0.39205	0.35627000000000003	0.39829	0.41223	0.36576000000000003	0.35101000000000004	0.37187000000000003	0.32077	0.31069	0.28831	0.31242	0.31487	0.29542	0.33785	0.3283	0.31666	0.31666	0.33163	0.31925	0.31937	0.32133999999999996	0.31783999999999996	0.31512999999999997	0.29084	0.31943	0.30951	0.32955999999999996	0.32822999999999997	0.32721	0.33965999999999996	0.3388	0.34124999999999994	0.2808	0.32522	0.32839999999999997	0.33682	0.33523	0.33363	0.33377999999999997	0.33477999999999997	0.29516	0.30276	0.2849	0.28377	0.30885999999999997	0.31415	0.30127	0.29907	0.29287	0.31345999999999996	0.28376	0.30831	0.30077000000000004	0.26391	0.28582	0.21633000000000005	0.17918	0.18118999999999996	0.16571999999999998	0.17262	0.17262	0.15496	0.19249	0.21263000000000004	0.20894000000000001	0.21681	0.3982200000000001	0.27067	0.29379000000000005	0.29939000000000004	0.34594	0.34008000000000005	0.30231	0.26355	0.28515000000000007	0.28722000000000003	0.28751000000000004	0.28441000000000005	0.26555	0.25326000000000004	0.26743	0.26646000000000003	0.2992	0.29580000000000006	0.26086000000000004	0.27191000000000004	0.26126000000000005	0.26126000000000005	0.24887000000000004	0.27384000000000003	0.24258000000000002	0.26615	0.24625000000000002	0.24587000000000003	0.19011	0.12347000000000001	0.35654	0.17251	0.2101	0.09382	0.052559999999999996	0.0628	0.06335	0.06335	0.06892	0.045840000000000006	0.03998	0.016739999999999998	0.0	0.06004	0.08089000000000002	0.07970000000000002	0.07339000000000001	0.06770999999999999	0.06076000000000001	0.06076000000000001	0.05045	0.30169999999999997	0.22904	0.26194	0.24352	0.26015000000000005	0.33610000000000007	0.33426000000000006	0.36576000000000003	0.37843000000000004	0.38002	0.29051000000000005	0.3648600000000001	0.3888100000000001	0.38516000000000006	0.20955	0.20953
